"htscsecurityid","mddate","mdtime","event_ts","local_recv_ts","lastpx","highpx","lowpx","openpx","preclosepx","totalvolumetrade","totalvaluetrade","numtrades","buypricequeue","buyorderqtyqueue","sellpricequeue","sellorderqtyqueue","totalbuyqty","totalsellqty","channelno","tradingphasecode"
"000010.SZ",20260123,94527000,"2026-01-23 09:45:27.000","2026-01-23 09:45:27.158333857",3.68,3.7,3.64,3.67,3.68,2292950,841.4452,1295,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[142200,94900,244200,1148300,219700,121600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[183500,197100,172800,213500,149500,158900,633500,241700,41500,234400]",2937000,4445500,1014,"3"
"000010.SZ",20260123,94530000,"2026-01-23 09:45:30.000","2026-01-23 09:45:30.231242506",3.68,3.7,3.64,3.67,3.68,2293050,841.482,1296,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[142100,94100,244200,1148300,219700,121600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[183500,197100,172800,213500,149500,158900,633500,241700,41500,234800]",2936100,4445900,1014,"3"
"000010.SZ",20260123,94533000,"2026-01-23 09:45:33.000","2026-01-23 09:45:33.170636866",3.68,3.7,3.64,3.67,3.68,2293050,841.482,1296,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[142100,93600,244200,1148300,218700,121600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[184800,197100,172800,213500,149500,158900,633500,241700,41500,234800]",2934600,4448700,1014,"3"
"000010.SZ",20260123,94536000,"2026-01-23 09:45:36.000","2026-01-23 09:45:36.158753228",3.68,3.7,3.64,3.67,3.68,2293050,841.482,1296,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[142300,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[184800,197100,172800,219500,149500,158900,633500,241700,41500,234800]",2937800,4454300,1014,"3"
"000010.SZ",20260123,94539000,"2026-01-23 09:45:39.000","2026-01-23 09:45:39.165677891",3.68,3.7,3.64,3.67,3.68,2293050,841.482,1296,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[142400,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[191000,198100,172800,219500,149500,158900,633500,241700,41500,234800]",2937900,4461500,1014,"3"
"000010.SZ",20260123,94542000,"2026-01-23 09:45:42.000","2026-01-23 09:45:42.263120272",3.68,3.7,3.64,3.67,3.68,2325350,853.3684,1307,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[103700,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[191000,198100,172800,219500,149500,158900,633500,241700,41500,234800]",2899400,4461500,1014,"3"
"000010.SZ",20260123,94545000,"2026-01-23 09:45:45.000","2026-01-23 09:45:45.166277822",3.68,3.7,3.64,3.67,3.68,2330050,855.098,1311,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[99000,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[192000,198100,172800,219500,149500,158900,633500,241700,41500,234800]",2894700,4462500,1014,"3"
"000010.SZ",20260123,94548000,"2026-01-23 09:45:48.000","2026-01-23 09:45:48.158962231",3.68,3.7,3.64,3.67,3.68,2330050,855.098,1311,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[99000,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[192000,198100,172800,219500,149500,158900,633500,241700,41500,234800]",2894700,4462900,1014,"3"
"000010.SZ",20260123,94551000,"2026-01-23 09:45:51.000","2026-01-23 09:45:51.286641212",3.68,3.7,3.64,3.67,3.68,2330350,855.2084,1312,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[98700,93600,244200,1148300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[190000,198100,172800,219500,149500,158900,635000,241700,41500,234800]",2894400,4462400,1014,"3"
"000010.SZ",20260123,94554000,"2026-01-23 09:45:54.000","2026-01-23 09:45:54.159270653",3.68,3.7,3.64,3.67,3.68,2330350,855.2084,1312,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[100200,93600,244200,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[190100,198100,172800,219500,149500,156600,635000,241700,41500,234800]",2900900,4460200,1014,"3"
"000010.SZ",20260123,94557000,"2026-01-23 09:45:57.000","2026-01-23 09:45:57.158478516",3.68,3.7,3.64,3.67,3.68,2330350,855.2084,1312,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[100600,94500,244200,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[190100,198100,172800,219500,149500,156600,635000,241700,41500,234800]",2902200,4460200,1014,"3"
"000010.SZ",20260123,94600000,"2026-01-23 09:46:00.000","2026-01-23 09:46:00.163253265",3.69,3.7,3.64,3.67,3.68,2340350,858.8984,1316,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[107400,94500,257600,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[180100,198100,172800,219500,149500,156600,635000,241700,41500,234800]",2922400,4450200,1014,"3"
"000010.SZ",20260123,94603000,"2026-01-23 09:46:03.000","2026-01-23 09:46:03.258700866",3.69,3.7,3.64,3.67,3.68,2345750,860.891,1361,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109900,94500,255600,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[174700,199100,172800,219500,149500,156600,635000,241700,46500,236800]",2922900,4454500,1014,"3"
"000010.SZ",20260123,94606000,"2026-01-23 09:46:06.000","2026-01-23 09:46:06.159138496",3.69,3.7,3.64,3.67,3.68,2345750,860.891,1361,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[116000,94500,255600,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[175700,199100,175800,219500,149500,156600,635000,241700,46500,236800]",2929000,4464900,1014,"3"
"000010.SZ",20260123,94609000,"2026-01-23 09:46:09.000","2026-01-23 09:46:09.241227838",3.69,3.7,3.64,3.67,3.68,2355750,864.581,1364,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[146300,94500,255600,1153300,218700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[203300,199100,175800,219500,149500,156600,635000,241700,46500,236800]",2959300,4512500,1014,"3"
"000010.SZ",20260123,94612000,"2026-01-23 09:46:12.000","2026-01-23 09:46:12.176173096",3.69,3.7,3.64,3.67,3.68,2355750,864.581,1364,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[146600,94500,255600,1153300,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[203300,199100,175800,222100,150100,156600,635000,241700,46500,236800]",2989600,4521900,1014,"3"
"000010.SZ",20260123,94615000,"2026-01-23 09:46:15.000","2026-01-23 09:46:15.162604509",3.68,3.7,3.64,3.67,3.68,2360550,866.3474,1366,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[141800,94500,255600,1153300,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[203300,199100,175800,222100,150100,156600,635000,241700,46500,236800]",2984800,4521900,1014,"3"
"000010.SZ",20260123,94618000,"2026-01-23 09:46:18.000","2026-01-23 09:46:18.172477629",3.68,3.7,3.64,3.67,3.68,2360550,866.3474,1366,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[141800,94500,255600,1153300,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[250700,199100,175800,222100,154300,156600,635000,241700,46500,236800]",2984800,4575500,1014,"3"
"000010.SZ",20260123,94621000,"2026-01-23 09:46:21.000","2026-01-23 09:46:21.278988410",3.68,3.7,3.64,3.67,3.68,2360550,866.3474,1366,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[141800,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[250700,199100,175800,222100,154300,156600,635000,241700,46500,237300]",2943100,4582500,1014,"3"
"000010.SZ",20260123,94624000,"2026-01-23 09:46:24.000","2026-01-23 09:46:24.158832036",3.68,3.7,3.64,3.67,3.68,2360550,866.3474,1366,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[135400,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[250700,199100,180800,222100,154300,156600,635000,241700,46500,237300]",2936700,4587500,1014,"3"
"000010.SZ",20260123,94627000,"2026-01-23 09:46:27.000","2026-01-23 09:46:27.158239995",3.69,3.7,3.64,3.67,3.68,2361850,866.8271,1368,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[135600,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[249400,199100,180800,222100,154300,156600,635000,241700,46500,237300]",2936900,4586200,1014,"3"
"000010.SZ",20260123,94630000,"2026-01-23 09:46:30.000","2026-01-23 09:46:30.169593240",3.69,3.7,3.64,3.67,3.68,2361850,866.8271,1368,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[135600,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[249600,199100,180800,222100,154300,156600,635000,241700,46500,237300]",2936900,4586400,1014,"3"
"000010.SZ",20260123,94633000,"2026-01-23 09:46:33.000","2026-01-23 09:46:33.180768469",3.69,3.7,3.64,3.67,3.68,2361850,866.8271,1368,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[135600,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[251600,198600,180800,222100,154300,156600,635000,241700,46500,237300]",2936900,4587900,1014,"3"
"000010.SZ",20260123,94636000,"2026-01-23 09:46:36.000","2026-01-23 09:46:36.158169772",3.68,3.7,3.64,3.67,3.68,2362850,867.1951,1369,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[134600,94500,255600,1111600,248700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[250600,198600,180800,222100,154300,156600,635000,241700,46500,237300]",2935900,4586900,1014,"3"
"000010.SZ",20260123,94639000,"2026-01-23 09:46:39.000","2026-01-23 09:46:39.163017453",3.69,3.7,3.64,3.67,3.68,2364950,867.97,1374,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[134600,94500,255600,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[248500,198600,180800,222600,154300,156600,635000,241700,46500,237300]",2930900,4585300,1014,"3"
"000010.SZ",20260123,94642000,"2026-01-23 09:46:42.000","2026-01-23 09:46:42.287434717",3.69,3.7,3.64,3.67,3.68,2364950,867.97,1374,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[134600,94500,255600,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[248500,198600,180800,222600,154300,156600,635000,248700,46500,237300]",2930900,4594300,1014,"3"
"000010.SZ",20260123,94645000,"2026-01-23 09:46:45.000","2026-01-23 09:46:45.159686857",3.68,3.7,3.64,3.67,3.68,2374950,871.65,1377,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112300,94500,255700,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[259400,198600,180800,222600,154300,156600,635000,248700,46500,237300]",2908700,4605200,1014,"3"
"000010.SZ",20260123,94648000,"2026-01-23 09:46:48.000","2026-01-23 09:46:48.174070122",3.68,3.7,3.64,3.67,3.68,2374950,871.65,1377,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112300,94500,255700,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[269400,198600,180800,222600,154300,156600,635000,248700,46500,237300]",2908700,4616200,1014,"3"
"000010.SZ",20260123,94651000,"2026-01-23 09:46:51.000","2026-01-23 09:46:51.246760495",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112400,94500,275700,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[272800,198600,180800,222600,154300,156600,635000,248700,46500,237300]",2928800,4621000,1014,"3"
"000010.SZ",20260123,94654000,"2026-01-23 09:46:54.000","2026-01-23 09:46:54.288938428",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112400,94500,275700,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[275600,198600,180800,222600,154300,156600,635000,248700,46500,237300]",2932900,4623800,1014,"3"
"000010.SZ",20260123,94657000,"2026-01-23 09:46:57.000","2026-01-23 09:46:57.158076575",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112400,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293100,198600,180800,224600,154300,156600,635000,248700,46500,238200]",2919500,4644200,1014,"3"
"000010.SZ",20260123,94700000,"2026-01-23 09:47:00.000","2026-01-23 09:47:00.245940980",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[112400,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293100,198600,179800,224600,154300,156600,635000,248700,46500,238200]",2919500,4643200,1014,"3"
"000010.SZ",20260123,94703000,"2026-01-23 09:47:03.000","2026-01-23 09:47:03.159456380",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[122100,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293100,198600,179800,224600,154300,156600,635000,248700,46500,238200]",2929200,4643200,1014,"3"
"000010.SZ",20260123,94706000,"2026-01-23 09:47:06.000","2026-01-23 09:47:06.186588595",3.69,3.7,3.64,3.67,3.68,2381550,874.0854,1382,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[92500,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293100,198600,179800,224600,154300,156600,635000,248700,46500,238200]",2899600,4643200,1014,"3"
"000010.SZ",20260123,94709000,"2026-01-23 09:47:09.000","2026-01-23 09:47:09.194302751",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109100,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293000,199000,179800,224600,155300,156600,630000,248700,46500,238200]",2916200,4639500,1014,"3"
"000010.SZ",20260123,94712000,"2026-01-23 09:47:12.000","2026-01-23 09:47:12.170838438",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109100,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293400,199000,179800,224600,155300,156600,630000,248700,46500,238200]",2916200,4640500,1014,"3"
"000010.SZ",20260123,94715000,"2026-01-23 09:47:15.000","2026-01-23 09:47:15.170370651",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[114100,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293400,199000,179800,224600,155300,156600,630000,248700,46500,238200]",2921200,4640500,1014,"3"
"000010.SZ",20260123,94718000,"2026-01-23 09:47:18.000","2026-01-23 09:47:18.247547277",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[114100,94500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293400,204000,179800,224600,155300,156600,630000,248700,46500,238200]",2921200,4648700,1014,"3"
"000010.SZ",20260123,94724000,"2026-01-23 09:47:24.000","2026-01-23 09:47:24.169974319",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[114100,92500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293500,204000,179800,224600,155300,156600,630000,248700,46500,238200]",2919200,4648800,1014,"3"
"000010.SZ",20260123,94727000,"2026-01-23 09:47:27.000","2026-01-23 09:47:27.287664633",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[104400,92500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[293500,205300,179800,224600,155300,156600,630000,248700,46500,238200]",2909500,4650200,1014,"3"
"000010.SZ",20260123,94730000,"2026-01-23 09:47:30.000","2026-01-23 09:47:30.165142488",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109100,92500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[302100,205300,179800,224600,155300,156600,630000,248700,46500,238200]",2914200,4658800,1014,"3"
"000010.SZ",20260123,94733000,"2026-01-23 09:47:33.000","2026-01-23 09:47:33.159733483",3.69,3.7,3.64,3.67,3.68,2381650,874.1223,1383,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109100,92500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[302100,212100,264200,224600,155300,156600,630000,248700,46500,238200]",2914200,4758100,1014,"3"
"000010.SZ",20260123,94736000,"2026-01-23 09:47:36.000","2026-01-23 09:47:36.185564140",3.68,3.7,3.64,3.67,3.68,2381750,874.1591,1384,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109000,92500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[302200,212100,264200,224600,155300,156600,630000,248700,46500,238200]",2914100,4758200,1014,"3"
"000010.SZ",20260123,94739000,"2026-01-23 09:47:39.000","2026-01-23 09:47:39.158593773",3.69,3.7,3.64,3.67,3.68,2382250,874.3436,1386,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109000,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[301700,212100,274200,224600,155300,156600,630000,248700,46500,238200]",2924100,4767700,1014,"3"
"000010.SZ",20260123,94742000,"2026-01-23 09:47:42.000","2026-01-23 09:47:42.179929845",3.69,3.7,3.64,3.67,3.68,2382250,874.3436,1386,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[109500,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[301700,212100,274200,224600,155300,156600,630000,248700,46500,238200]",2924600,4767700,1014,"3"
"000010.SZ",20260123,94748000,"2026-01-23 09:47:48.000","2026-01-23 09:47:48.166448956",3.69,3.7,3.64,3.67,3.68,2382250,874.3436,1386,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[110500,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[301700,212100,274200,224600,155300,156600,630000,248700,46500,238200]",2925600,4767700,1014,"3"
"000010.SZ",20260123,94751000,"2026-01-23 09:47:51.000","2026-01-23 09:47:51.206504696",3.69,3.7,3.64,3.67,3.68,2382250,874.3436,1386,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[105500,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[301700,212100,274200,224600,155300,156600,630000,248700,46500,238200]",2920600,4767700,1014,"3"
"000010.SZ",20260123,94754000,"2026-01-23 09:47:54.000","2026-01-23 09:47:54.219771438",3.69,3.7,3.64,3.67,3.68,2465150,904.8804,1422,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[54600,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[272300,213800,274200,224600,155300,156600,630000,248700,46500,238200]",2869700,4740000,1014,"3"
"000010.SZ",20260123,94800000,"2026-01-23 09:48:00.000","2026-01-23 09:48:00.164698710",3.69,3.7,3.64,3.67,3.68,2465150,904.8804,1422,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[54600,102500,262300,1111600,243700,124600,162800,104400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[272100,214300,274200,224600,155300,156600,648600,248700,46500,238200]",2869700,4760900,1014,"3"
"000010.SZ",20260123,94803000,"2026-01-23 09:48:03.000","2026-01-23 09:48:03.158502472",3.69,3.7,3.64,3.67,3.68,2465150,904.8804,1422,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[62200,102500,265300,1111600,243700,124600,162800,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[280100,214300,274200,224600,155300,156600,648600,248700,46500,238200]",2881300,4782100,1014,"3"
"000010.SZ",20260123,94806000,"2026-01-23 09:48:06.000","2026-01-23 09:48:06.160869439",3.69,3.7,3.64,3.67,3.68,2465150,904.8804,1422,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[62500,102500,265300,1111600,243700,124600,162800,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[280100,214300,274200,224600,155300,156600,648600,248700,46500,238200]",2881600,4782100,1014,"3"
"000010.SZ",20260123,94809000,"2026-01-23 09:48:09.000","2026-01-23 09:48:09.204092914",3.69,3.7,3.64,3.67,3.68,2467550,905.7637,1424,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[60300,102500,265700,1111600,245600,124600,162800,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[280000,214300,274200,224600,155300,156600,648600,248700,46500,238200]",2881700,4782000,1014,"3"
"000010.SZ",20260123,94815000,"2026-01-23 09:48:15.000","2026-01-23 09:48:15.166496136",3.68,3.7,3.64,3.67,3.68,2467850,905.8741,1425,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[60000,102500,265700,1111700,245600,124600,166300,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[280100,214300,274200,224600,155300,156600,648600,248700,46500,238200]",2885000,4782100,1014,"3"
"000010.SZ",20260123,94821000,"2026-01-23 09:48:21.000","2026-01-23 09:48:21.213017996",3.68,3.7,3.64,3.67,3.68,2467850,905.8741,1425,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[60000,102500,265700,1111700,245600,124600,166300,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[280100,213300,274200,224600,155300,156600,648600,248700,46500,238200]",2885000,4781100,1014,"3"
"000010.SZ",20260123,94824000,"2026-01-23 09:48:24.000","2026-01-23 09:48:24.159259670",3.68,3.7,3.64,3.67,3.68,2467850,905.8741,1425,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[62000,102500,265700,1111000,245600,124600,166300,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[282100,213300,274200,224600,155300,156600,648600,248700,46500,238200]",2886300,4783300,1014,"3"
"000010.SZ",20260123,94830000,"2026-01-23 09:48:30.000","2026-01-23 09:48:30.159380547",3.68,3.7,3.64,3.67,3.68,2483850,911.7625,1480,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[48400,102500,265700,1111000,245600,124600,166300,105400,132200,26500]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[281700,213300,274200,224600,155300,156600,648600,248700,46500,238200]",2872700,4792600,1014,"3"
